review_label,artifact_type,notes,model,provider,dimension,base_id,noisy_id,category,clean_prompt,noisy_prompt,gold,clean_prediction,noisy_prediction,clean_names,noisy_names,error_type,error,completion_tokens,reasoning_tokens
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_940-194-2,live_multiple_940-194-2__telegraphic_request,live_multiple,play baby shark song,play baby shark song,"[{""play_spotify_song"": {""autoplay"": ["""", false], ""query"": [""baby shark"", ""Baby Shark""], ""volume"": ["""", 50]}}]","[{""arguments"": {""query"": ""baby shark""}, ""name"": ""play_spotify_song""}]","[{""arguments"": {""autoplay"": true, ""query"": ""baby shark""}, ""name"": ""play_spotify_song""}]",play_spotify_song,play_spotify_song,value_error:others,"Invalid value for parameter 'autoplay': True. Expected one of ['', False].",243,229
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_970-211-0,live_multiple_970-211-0__telegraphic_request,live_multiple,Fetch the annual income statement for APPL in JSON format with a limit of 2 records,Fetch annual income statement APPL in JSON format limit 2 records,"[{""fmp.income_statement"": {""cik"": ["""", null], ""datatype"": ["""", ""json""], ""limit"": [2], ""period"": [""annual""], ""symbol"": [""APPL""]}}]","[{""arguments"": {""datatype"": ""json"", ""limit"": 2, ""period"": ""annual"", ""symbol"": ""APPL""}, ""name"": ""fmp.income_statement""}]","[{""arguments"": {""datatype"": ""json"", ""limit"": 2, ""period"": ""annual"", ""symbol"": ""AAPL""}, ""name"": ""fmp.income_statement""}]",fmp.income_statement,fmp.income_statement,value_error:string,Invalid value for parameter 'symbol': 'AAPL'. Expected one of ['APPL']. Case insensitive.,202,165
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_971-212-0,live_multiple_971-212-0__telegraphic_request,live_multiple,Find a service provider that provides cleaning services.In Bangkok with good rating,Find service provider that provides cleaning services.In Bangkok good rating,"[{""get_service_providers"": {""available_for_pet"": ["""", false], ""avg_rating"": [4.0], ""district_name"": ["""", null], ""end_available_date"": ["""", null], ""has_late_check_in"": ["""", false], ""has_quality_problem"": ["""", false], ""is_cleaning_condo"": ["""", false], ""is_cleaning_home"": [true], ""is_cleaning_office"": ["""", false], ""is_excellent"": ["""", false], ""is_package"": ["""", false], ""is_subscription"": ["""", false], ""job_qty"": ["""", null], ""max_age"": ["""", null], ""min_age"": ["""", null], ""professional_group_id"": ["""", null], ""province_id"": [1], ""service_id"": ["""", null], ""service_ids"": ["""", []], ""start_available_date"": ["""", null], ""sub_district_name"": ["""", null]}}]","[{""arguments"": {""avg_rating"": 4.0, ""is_cleaning_home"": true, ""province_id"": 1}, ""name"": ""get_service_providers""}]","[{""arguments"": {""avg_rating"": 4.0, ""is_cleaning_condo"": true, ""is_cleaning_home"": true, ""is_cleaning_office"": true, ""province_id"": 1}, ""name"": ""get_service_providers""}]",get_service_providers,get_service_providers,value_error:others,"Invalid value for parameter 'is_cleaning_condo': True. Expected one of ['', False].",342,280
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_982-215-6,live_multiple_982-215-6__telegraphic_request,live_multiple,"Help find a service provider Cleaning and additional ironing services, Bangkok, March 20, 2024, available space at 6:00 p.m.",Help find service provider Cleaning and additional ironing services Bangkok March 20 2024 available space 6 00 p.m.,"[{""get_service_providers"": {""available_for_pet"": ["""", false], ""avg_rating"": ["""", null], ""district_name"": ["""", null], ""end_available_date"": ["""", null], ""extra_service_id"": [2], ""has_late_check_in"": ["""", false], ""has_quality_problem"": ["""", false], ""is_cleaning_condo"": ["""", false], ""is_cleaning_home"": ["""", false], ""is_cleaning_office"": ["""", false], ""is_excellent"": ["""", false], ""is_package"": ["""", false], ""is_subscription"": ["""", false], ""job_qty"": ["""", null], ""max_age"": ["""", null], ""min_age"": ["""", null], ""professional_group_id"": ["""", null], ""province_id"": [1], ""service_id"": [1], ""start_available_date"": [""2024-03-20 18:00:00""]}}]","[{""arguments"": {""extra_service_id"": 2, ""province_id"": 1, ""service_id"": 1, ""start_available_date"": ""2024-03-20 18:00:00""}, ""name"": ""get_service_providers""}]","[{""arguments"": {""end_available_date"": ""2024-03-20 18:00:00"", ""extra_service_id"": 2, ""province_id"": 1, ""service_id"": 1, ""start_available_date"": ""2024-03-20 18:00:00""}, ""name"": ""get_service_providers""}]",get_service_providers,get_service_providers,value_error:others,"Invalid value for parameter 'end_available_date': '2024-03-20 18:00:00'. Expected one of ['', None].",299,184
possible_oracle_artifact,optional_argument_strictness,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_988-219-0,live_multiple_988-219-0__telegraphic_request,live_multiple,Give me the event with ID efJG9,Give event ID efJG9,"[{""EventSettingsApi.get_event_specification_infos_by_ids"": {""event_ids"": [[""efJG9""]], ""include_details"": [true]}}]","[{""arguments"": {""event_ids"": [""efJG9""], ""include_details"": true}, ""name"": ""EventSettingsApi.get_event_specification_infos_by_ids""}]","[{""arguments"": {""event_ids"": [""efJG9""]}, ""name"": ""EventSettingsApi.get_event_specification_infos_by_ids""}]",EventSettingsApi.get_event_specification_infos_by_ids,EventSettingsApi.get_event_specification_infos_by_ids,simple_function_checker:missing_optional,Optional parameter 'include_details' not provided and not marked as optional.,245,253
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_1001-232-0,live_multiple_1001-232-0__telegraphic_request,live_multiple,What's the API token for 098-293?,What's API token 098-293,"[{""api_token_api.APITokenApi.get_api_tokens"": {""include_expired"": ["""", false], ""user_id"": [""098-293""]}}]","[{""arguments"": {""user_id"": ""098-293""}, ""name"": ""api_token_api.APITokenApi.get_api_tokens""}]",[],api_token_api.APITokenApi.get_api_tokens,,multiple_function_checker:wrong_count,Wrong number of functions.,247,228
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_1010-239-0,live_multiple_1010-239-0__telegraphic_request,live_multiple,"Get the dashboard for ""dashing"".","Get dashboard ""dashing"".","[{""CustomDashboardsApi.get_custom_dashboards"": {""page"": ["""", 1], ""pageSize"": ["""", 10], ""query"": [""dashing""]}}]","[{""arguments"": {""query"": ""dashing""}, ""name"": ""CustomDashboardsApi.get_custom_dashboards""}]","[{""arguments"": {""query"": ""name:dashing""}, ""name"": ""CustomDashboardsApi.get_custom_dashboards""}]",CustomDashboardsApi.get_custom_dashboards,CustomDashboardsApi.get_custom_dashboards,value_error:string,Invalid value for parameter 'query': 'name:dashing'. Expected one of ['dashing']. Case insensitive.,296,285
true_model_failure,wrong_tool_routing,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_1025-254-0,live_multiple_1025-254-0__telegraphic_request,live_multiple,The maintenance config is needed for 'sandcastle'.,maintenance config needed 'sandcastle'.,"[{""MaintenanceConfigurationApi.get_maintenance_config"": {""id"": [""sandcastle""]}}]","[{""arguments"": {""id"": ""sandcastle""}, ""name"": ""MaintenanceConfigurationApi.get_maintenance_config""}]","[{""arguments"": {}, ""name"": ""get_maintenance_configs""}]",MaintenanceConfigurationApi.get_maintenance_config,get_maintenance_configs,simple_function_checker:wrong_func_name,Function name 'MaintenanceConfigurationApi.get_maintenance_config' not found in model output.,199,207
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_1046-273-0,live_multiple_1046-273-0__telegraphic_request,live_multiple,Search for a house accommodation in Delhi that has a review rating of at least 4.6 for two?,Search house accommodation in Delhi that has review rating least 4.6 two,"[{""Hotels_2_SearchHouse"": {""number_of_adults"": [2], ""rating"": [4.6], ""where_to"": [""Delhi""]}}]","[{""arguments"": {""number_of_adults"": 2, ""rating"": 4.6, ""where_to"": ""Delhi""}, ""name"": ""Hotels_2_SearchHouse""}]","[{""arguments"": {""number_of_adults"": 2, ""rating"": 4.6, ""where_to"": ""Delhi, India""}, ""name"": ""Hotels_2_SearchHouse""}]",Hotels_2_SearchHouse,Hotels_2_SearchHouse,value_error:string,"Invalid value for parameter 'where_to': 'Delhi, India'. Expected one of ['Delhi']. Case insensitive.",228,176
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_1048-275-0,live_multiple_1048-275-0__telegraphic_request,live_multiple,I need to find accommodation in Paris for myself and one other adult.,find accommodation in Paris myself and one other adult.,"[{""Hotels_2_SearchHouse"": {""number_of_adults"": [2], ""where_to"": [""Paris""]}}]","[{""arguments"": {""number_of_adults"": 2, ""where_to"": ""Paris""}, ""name"": ""Hotels_2_SearchHouse""}]","[{""arguments"": {""number_of_adults"": 2, ""where_to"": ""Paris, France""}, ""name"": ""Hotels_2_SearchHouse""}]",Hotels_2_SearchHouse,Hotels_2_SearchHouse,value_error:string,"Invalid value for parameter 'where_to': 'Paris, France'. Expected one of ['Paris']. Case insensitive.",244,202
possible_oracle_artifact,alias_or_format_mismatch,,z-ai/glm-4.6,openrouter,telegraphic_request,live_multiple_1050-277-0,live_multiple_1050-277-0__telegraphic_request,live_multiple,"Can you tell me what the weather will be like in Atlanta on March 7th, 2023?",tell weather will like in Atlanta on March 7th 2023,"[{""Weather_1_GetWeather"": {""city"": [""Atlanta""], ""date"": [""2023-03-07""]}}]","[{""arguments"": {""city"": ""Atlanta"", ""date"": ""2023-03-07""}, ""name"": ""Weather_1_GetWeather""}]","[{""arguments"": {""city"": ""Atlanta, GA"", ""date"": ""2023-03-07""}, ""name"": ""Weather_1_GetWeather""}]",Weather_1_GetWeather,Weather_1_GetWeather,value_error:string,"Invalid value for parameter 'city': 'Atlanta, GA'. Expected one of ['Atlanta']. Case insensitive.",158,120
true_model_failure,wrong_argument_value,,z-ai/glm-4.6,openrouter,cursing,live_multiple_11-4-3,live_multiple_11-4-3__cursing,live_multiple,who is ji sung park?,goddamn it who is ji sung park?,"[{""HNA_WQA.search"": {""keyword"": [""Ji Sung Park"", ""Park Ji Sung"", ""Ji Sung Park footballer"", ""Park Ji-sung footballer""], ""language"": ["""", ""EN""], ""max_results"": ["""", 10], ""result_format"": ["""", ""text""]}}]","[{""arguments"": {""keyword"": ""Ji Sung Park"", ""language"": ""EN"", ""max_results"": 10}, ""name"": ""HNA_WQA.search""}]","[{""arguments"": {""keyword"": ""Ji Sung Park"", ""max_results"": 5}, ""name"": ""HNA_WQA.search""}]",HNA_WQA.search,HNA_WQA.search,value_error:others,"Invalid value for parameter 'max_results': 5. Expected one of ['', 10].",132,110
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,live_parallel_11-7-0,live_parallel_11-7-0__cursing,live_parallel,"I had 8 pieces of frozen mango and a chai tea.

Earlier I had two slices of pepperoni pizza and a coffee","man for fuck sake i had 8 pieces of frozen mango and a chai tea.

Earlier I had two slices of pepperoni pizza and a coffee","[{""log_food"": {""food_name"": [""frozen mango""], ""meal_type"": ["""", ""snack""], ""portion_amount"": [8.0], ""portion_unit"": [""piece""]}}, {""log_food"": {""food_name"": [""chai tea""], ""meal_type"": ["""", ""snack""], ""portion_amount"": [1.0], ""portion_unit"": [""cup""]}}, {""log_food"": {""food_name"": [""pepperoni pizza""], ""meal_type"": ["""", ""snack""], ""portion_amount"": [2.0], ""portion_unit"": [""slice""]}}, {""log_food"": {""food_name"": [""coffee""], ""meal_type"": ["""", ""snack""], ""portion_amount"": [1.0], ""portion_unit"": [""cup""]}}]","[{""arguments"": {""food_name"": ""frozen mango"", ""portion_amount"": 8, ""portion_unit"": ""piece""}, ""name"": ""log_food""}, {""arguments"": {""food_name"": ""chai tea"", ""portion_amount"": 1, ""portion_unit"": ""cup""}, ""name"": ""log_food""}, {""arguments"": {""food_name"": ""pepperoni pizza"", ""portion_amount"": 2, ""portion_unit"": ""slice""}, ""name"": ""log_food""}, {""arguments"": {""food_name"": ""coffee"", ""portion_amount"": 1, ""portion_unit"": ""cup""}, ""name"": ""log_food""}]","[{""arguments"": {""food_name"": ""frozen mango"", ""meal_type"": ""snack"", ""portion_amount"": 8, ""portion_unit"": ""piece""}, ""name"": ""log_food""}, {""arguments"": {""food_name"": ""pepperoni pizza"", ""meal_type"": ""lunch"", ""portion_amount"": 2, ""portion_unit"": ""slice""}, ""name"": ""log_food""}]",log_food|log_food|log_food|log_food,log_food|log_food,parallel_function_checker_no_order:wrong_count,Wrong number of functions.,485,395
true_model_failure,missing_or_extra_tool_call,,z-ai/glm-4.6,openrouter,cursing,live_parallel_multiple_11-10-0,live_parallel_multiple_11-10-0__cursing,live_parallel_multiple,"I'm trying to fix a compilation error in my Java project. Specifically, the class 'StringNumberHandler' extends 'AbstractCellHandler' and overrides several methods like 'getCellValue', 'setCellValue', 'getExcelType', and 'getDefaultExcelFormat'. However, I'm getting an error saying that the method 'getNumericValue()' cannot be found in 'CellResult'. Find relevant classes that might be related to 'CellResult' in the repository including subdirectories? Also, could you provide the signatures of 'setCellValue' and 'getCellValue' methods in the 'AbstractCellHandler' class to ensure I'm overriding them correctly?","i'm trying to fix a compilation error in my Java project. Specifically, the class 'StringNumberHandler' extends 'AbstractCellHandler' and overrides several methods like 'getCellValue', 'setCellValue', 'getExcelType', and 'getDefaultExcelFormat'. However, I'm getting an error saying that the method 'getNumericValue()' cannot be found in 'CellResult'. Find relevant classes that might be related to 'CellResult' in the repository including subdirectories? Also, could you provide the signatures of 'setCellValue' and 'getCellValue' methods in the 'AbstractCellHandler' class to ensure I'm overriding them correctly? fucking please man","[{""get_relevant_classes"": {""case_sensitive"": ["""", false], ""include_subdirectories"": [true], ""search_string"": [""CellResult""]}}, {""get_signature"": {""class_name"": [""AbstractCellHandler""], ""include_private"": ["""", false], ""method_name"": [""setCellValue""]}}, {""get_signature"": {""class_name"": [""AbstractCellHandler""], ""include_private"": ["""", false], ""method_name"": [""getCellValue""]}}]","[{""arguments"": {""include_subdirectories"": true, ""search_string"": ""CellResult""}, ""name"": ""get_relevant_classes""}, {""arguments"": {""class_name"": ""AbstractCellHandler"", ""method_name"": ""setCellValue""}, ""name"": ""get_signature""}, {""arguments"": {""class_name"": ""AbstractCellHandler"", ""method_name"": ""getCellValue""}, ""name"": ""get_signature""}]","[{""arguments"": {""include_subdirectories"": true, ""search_string"": ""CellResult""}, ""name"": ""get_relevant_classes""}]",get_relevant_classes|get_signature|get_signature,get_relevant_classes,parallel_function_checker_no_order:wrong_count,Wrong number of functions.,205,163
